Time,PosX,PosY,PosZ,VelX,VelY,VelZ,Steering,Throttle,Brake,LocalVelX,LocalVelY,LocalVelZ,AccLat,AccLong,AccVert,Yaw,Pitch,Roll,DistFromIdeal,Curva,LapTime
297.86,-37.453,1.328,-210.577,33.940,3.293,-1.322,0.000,1.000,0.000,0.229,-0.141,34.124,-1.250,7.853,1.834,91.840,354.233,1.059,148.327,"Curva 4.",25.94
297.88,-36.775,1.392,-210.590,33.946,3.149,-0.692,0.000,1.000,0.000,-0.193,-0.219,34.098,-31.540,-6.865,-1.222,91.490,354.331,0.411,148.995,"Curva 4.",25.96
297.90,-36.095,1.452,-210.588,34.051,2.923,-0.424,0.000,1.000,0.000,-0.439,-0.335,34.174,-13.283,-12.001,3.778,91.464,354.547,358.802,149.662,"Curva 4.",25.98
297.92,-35.417,1.508,-210.602,34.015,2.704,-0.511,0.000,1.000,0.000,-0.275,-0.399,34.122,4.523,-10.718,-2.679,91.332,354.793,359.213,150.330,"Curva 4.",26.00
297.94,-34.736,1.561,-210.627,34.087,2.612,-0.580,0.000,1.000,0.000,-0.089,-0.406,34.189,3.302,-4.960,3.241,91.111,354.936,1.066,151.003,"Curva 4.",26.02
297.96,-34.058,1.612,-210.633,33.964,2.489,-0.527,0.000,1.000,0.000,-0.080,-0.426,34.056,-2.571,-5.573,-6.675,91.022,355.092,0.152,151.670,"Curva 4.",26.04
297.98,-33.379,1.666,-210.632,33.885,2.743,-0.461,0.000,1.000,0.000,-0.091,-0.251,33.997,-3.558,12.904,-2.900,90.945,354.954,358.439,152.336,"Curva 4.",26.06
298.00,-32.699,1.724,-210.660,33.877,3.022,-0.708,0.000,1.000,0.000,0.143,-0.194,34.018,12.483,13.763,1.141,90.952,354.580,0.608,153.009,"Curva 4.",26.08
298.02,-32.018,1.785,-210.677,33.911,3.238,-0.745,0.000,1.000,0.000,0.158,-0.256,34.072,2.021,10.543,2.839,90.984,354.122,1.023,153.682,"Curva 4.",26.10
298.04,-31.336,1.850,-210.666,33.924,3.438,-0.339,0.000,1.000,0.000,-0.243,-0.316,34.097,-20.598,9.270,1.402,91.000,353.696,358.200,154.350,"Curva 4.",26.12
298.06,-30.654,1.920,-210.681,33.972,3.617,-0.490,0.000,1.000,0.000,-0.087,-0.314,34.166,7.356,8.744,3.546,90.984,353.398,358.997,155.022,"Curva 4.",26.14
298.08,-29.974,1.994,-210.710,34.007,3.708,-0.659,0.000,1.000,0.000,0.174,-0.236,34.213,8.480,4.084,2.341,90.807,353.391,1.329,155.696,"Curva 4.",26.16
298.10,-29.294,2.068,-210.713,34.067,3.683,-0.396,0.000,1.000,0.000,-0.081,-0.209,34.267,-13.162,-1.433,2.675,90.799,353.480,0.535,156.365,"Curva 4.",26.18
298.12,-28.610,2.142,-210.702,34.190,3.649,-0.222,0.000,1.000,0.000,-0.383,-0.242,34.382,-8.760,-2.615,5.786,91.024,353.522,358.395,157.036,"Curva 4.",26.20
298.14,-27.929,2.212,-210.719,34.032,3.540,-0.427,0.000,1.000,0.000,-0.141,-0.338,34.216,10.415,-4.473,-8.322,90.960,353.498,359.692,157.708,"Curva 4.",26.22
298.16,-27.249,2.281,-210.743,33.983,3.495,-0.563,0.000,1.000,0.000,0.056,-0.474,34.163,6.753,-2.158,-2.606,90.834,353.338,1.447,158.382,"Curva 4.",26.24
298.18,-26.567,2.351,-210.738,34.002,3.551,-0.408,0.000,1.000,0.000,-0.066,-0.515,34.185,-7.764,2.621,1.172,90.808,353.177,359.350,159.051,"Curva 4.",26.26
298.20,-25.889,2.424,-210.742,33.909,3.649,-0.385,0.000,1.000,0.000,-0.046,-0.417,34.104,-1.200,5.404,-4.032,90.746,353.158,358.671,159.719,"Curva 4.",26.28
298.22,-25.211,2.500,-210.770,33.934,3.767,-0.678,0.000,1.000,0.000,0.288,-0.236,34.147,14.680,5.465,2.103,90.652,353.278,0.889,160.391,"Curva 4.",26.30
298.24,-24.533,2.576,-210.783,34.028,3.689,-0.569,0.000,1.000,0.000,0.163,-0.135,34.232,-5.576,-4.298,4.184,90.679,353.593,1.130,161.061,"Curva 4.",26.32
298.26,-23.854,2.651,-210.777,34.135,3.530,-0.307,0.000,1.000,0.000,-0.282,0.015,34.318,-13.119,-8.528,4.277,90.989,354.125,359.651,161.729,"Curva 4.",26.34
298.28,-23.175,2.722,-210.780,34.171,3.274,-0.407,0.000,1.000,0.000,-0.314,0.168,34.328,5.166,-12.804,0.731,91.204,354.816,359.042,162.397,"Curva 4.",26.36
298.30,-22.495,2.783,-210.799,34.245,2.796,-0.664,0.000,1.000,0.000,-0.032,0.029,34.366,12.807,-24.169,2.034,91.166,355.383,359.952,163.071,"Curva 4.",26.38
298.32,-21.811,2.829,-210.817,34.297,2.205,-0.705,0.000,1.000,0.000,0.071,-0.363,34.373,1.708,-29.685,0.409,91.054,355.720,0.519,163.747,"Curva 4.",26.40
298.34,-21.126,2.871,-210.826,34.231,2.120,-0.689,0.000,1.000,0.000,0.135,-0.505,34.300,-0.716,-3.987,-3.623,90.933,355.613,359.597,164.424,"Curva 4.",26.42
298.36,-20.437,2.910,-210.838,34.276,2.121,-0.686,0.000,1.000,0.000,0.166,-0.734,34.341,-0.169,-0.104,2.257,90.887,355.231,359.152,165.104,"Curva 4.",26.44
298.38,-19.756,2.955,-210.861,33.966,2.373,-0.702,0.000,1.000,0.000,0.186,-0.646,34.049,1.162,13.874,-14.352,90.859,354.921,0.576,165.779,"Curva 4.",26.46
298.40,-19.075,3.007,-210.869,33.943,2.663,-0.556,0.000,1.000,0.000,0.043,-0.490,34.049,-7.258,14.616,0.121,90.863,354.689,0.141,166.451,"Curva 4.",26.48
298.42,-18.394,3.065,-210.867,34.005,2.984,-0.315,0.000,1.000,0.000,-0.222,-0.255,34.135,-12.430,15.419,4.404,90.913,354.565,358.819,167.122,"Curva 4.",26.50
298.44,-17.713,3.129,-210.889,34.102,3.174,-0.540,0.000,1.000,0.000,0.006,-0.060,34.253,11.289,8.872,5.884,90.896,354.583,0.547,167.797,"Curva 4.",26.52
298.46,-17.029,3.193,-210.904,34.241,3.158,-0.670,0.000,1.000,0.000,0.181,0.004,34.393,6.364,-1.535,6.960,90.818,354.742,0.703,168.474,"Curva 4.",26.54
298.48,-16.343,3.256,-210.900,34.358,3.033,-0.410,0.000,1.000,0.000,-0.112,0.012,34.494,-12.962,-6.950,5.078,90.869,354.980,358.856,169.149,"Curva 4.",26.56
298.50,-15.656,3.315,-210.911,34.432,2.855,-0.462,-0.090,1.000,0.000,-0.083,-0.054,34.553,2.689,-9.174,2.964,90.909,355.173,359.209,169.829,"Curva 4.",26.58
298.52,-14.969,3.370,-210.933,34.443,2.674,-0.574,-0.090,1.000,0.000,0.061,-0.113,34.551,5.429,-9.141,-0.095,90.850,355.375,0.858,170.510,"Curva 4.",26.60
298.54,-14.281,3.420,-210.942,34.434,2.429,-0.508,-0.090,1.000,0.000,0.021,-0.252,34.522,-3.410,-12.152,-1.433,90.805,355.548,0.596,171.190,"Curva 4.",26.62
298.56,-13.592,3.466,-210.940,34.464,2.312,-0.445,-0.090,1.000,0.000,-0.064,-0.359,34.542,-3.057,-6.009,0.994,90.857,355.570,358.873,171.869,"Curva 4.",26.64
298.58,-12.905,3.510,-210.953,34.343,2.156,-0.510,-0.099,1.000,0.000,0.022,-0.477,34.411,3.427,-7.251,-6.605,90.823,355.613,359.378,172.549,"Curva 4.",26.66
298.60,-12.222,3.551,-210.970,34.295,1.950,-0.551,-0.177,1.000,0.000,0.082,-0.483,34.351,2.049,-10.144,-3.094,90.780,355.942,0.281,173.226,"Curva 4.",26.68
298.62,-11.540,3.591,-210.980,34.307,1.767,-0.446,-0.225,1.000,0.000,-0.019,-0.322,34.354,-5.308,-9.116,0.000,90.773,356.516,0.405,173.900,"Curva 4.",26.70
298.64,-10.857,3.630,-210.982,34.392,1.639,-0.369,-0.225,1.000,0.000,-0.134,-0.005,34.433,-3.907,-6.595,3.870,90.837,357.264,359.686,174.574,"Curva 4.",26.72
298.66,-10.171,3.665,-210.990,34.515,1.430,-0.422,-0.448,1.000,0.000,-0.096,0.205,34.547,2.624,-10.670,5.838,90.857,357.968,359.655,175.252,"Curva 4.",26.74
298.68,-9.481,3.691,-211.007,34.580,1.204,-0.509,-0.448,1.000,0.000,0.075,0.105,34.605,4.212,-11.437,2.935,90.721,358.181,0.457,175.935,"Curva 4.",26.76
298.70,-8.791,3.710,-211.013,34.496,0.969,-0.423,-0.448,1.000,0.000,0.123,-0.166,34.511,-4.224,-11.609,-4.646,90.499,358.116,359.889,176.618,"Curva 4.",26.78
298.72,-8.104,3.723,-211.019,34.412,0.585,-0.288,-0.448,1.000,0.000,0.180,-0.449,34.415,-6.560,-19.115,-4.774,90.186,358.275,359.450,177.297,"Curva 4.",26.80
298.74,-7.418,3.734,-211.027,34.393,0.416,-0.221,-0.584,1.000,0.000,0.275,-0.396,34.393,-3.268,-8.436,-1.159,89.916,358.644,359.592,177.974,"Curva 4.",26.82
298.76,-6.734,3.746,-211.032,34.425,0.322,-0.094,-0.584,1.000,0.000,0.229,-0.103,34.426,-6.348,-4.737,1.577,89.776,359.291,359.920,178.650,"Curva 4.",26.84
298.78,-6.048,3.756,-211.030,34.526,0.197,0.116,-0.739,1.000,0.000,-0.005,0.201,34.526,-10.484,-6.280,5.079,89.816,0.007,359.983,179.327,"Curva 4.",26.86
298.80,-5.357,3.757,-211.022,34.668,-0.064,0.255,-0.923,1.000,0.000,-0.213,0.110,34.668,-6.917,-13.007,7.159,89.928,0.288,359.748,180.008,"Curva 4.",26.88
298.82,-4.662,3.752,-211.016,34.677,-0.241,0.362,-0.923,1.000,0.000,-0.280,-0.129,34.678,-5.314,-8.904,0.484,89.865,0.188,359.812,180.692,"Curva 4.",26.90
298.84,-3.969,3.743,-211.007,34.575,-0.292,0.552,-1.000,1.000,0.000,-0.291,-0.348,34.578,-9.515,-2.535,-4.985,89.568,359.909,359.818,181.375,"Curva 4.",26.92
298.86,-3.277,3.736,-210.995,34.521,-0.233,0.782,-1.000,1.000,0.000,-0.202,-0.466,34.527,-11.563,2.897,-2.493,89.041,359.614,359.667,182.056,"Curva 4.",26.94
298.88,-2.585,3.732,-210.979,34.519,-0.108,1.067,-1.000,1.000,0.000,-0.064,-0.459,34.532,-14.286,6.104,0.354,88.341,359.420,359.558,182.737,"Curva 4.",26.96
298.90,-1.893,3.732,-210.956,34.563,0.027,1.436,-1.000,1.000,0.000,-0.030,-0.360,34.591,-18.428,6.603,3.016,87.675,359.359,359.514,183.416,"Curva 4.",26.98
298.92,-1.201,3.735,-210.921,34.626,0.125,1.897,-1.000,1.000,0.000,-0.198,-0.239,34.676,-22.912,4.584,4.315,87.195,359.403,359.402,184.094,"Curva 4.",27.00
298.94,-0.507,3.739,-210.879,34.696,0.162,2.316,-1.000,1.000,0.000,-0.404,-0.149,34.771,-20.714,1.641,4.677,86.848,359.494,359.537,184.772,"Curva 4.",27.02
298.96,0.188,3.743,-210.833,34.758,0.135,2.587,-1.000,1.000,0.000,-0.440,-0.120,34.851,-13.330,-1.375,3.909,86.468,359.581,359.886,185.452,"Curva 4.",27.04
298.98,0.883,3.744,-210.781,34.791,0.054,2.786,-1.000,1.000,0.000,-0.340,-0.161,34.900,-9.831,-4.116,2.333,85.980,359.649,359.863,186.131,"Curva 4.",27.06
299.00,1.579,3.744,-210.724,34.797,-0.030,2.997,-1.000,1.000,0.000,-0.211,-0.226,34.925,-10.449,-4.270,1.129,85.425,359.681,359.613,186.810,"Curva 4.",27.08
299.02,2.275,3.742,-210.665,34.789,-0.082,3.224,-1.000,1.000,0.000,-0.090,-0.281,34.937,-11.302,-2.673,0.579,84.856,359.675,359.664,187.489,"Curva 4.",27.10
299.04,2.971,3.740,-210.600,34.756,-0.089,3.508,-1.000,1.000,0.000,-0.037,-0.303,34.931,-14.323,-0.422,-0.219,84.300,359.649,359.710,188.166,"Curva 4.",27.12
299.06,3.666,3.739,-210.526,34.702,-0.068,3.873,-1.000,1.000,0.000,-0.086,-0.297,34.916,-18.408,0.918,-0.688,83.778,359.625,359.476,188.841,"Curva 4.",27.14
299.08,4.359,3.738,-210.445,34.654,-0.022,4.254,-1.000,1.000,0.000,-0.170,-0.266,34.913,-19.262,2.116,-0.157,83.284,359.602,359.456,189.515,"Curva 4.",27.16
299.10,5.052,3.739,-210.358,34.612,0.032,4.607,-1.000,1.000,0.000,-0.224,-0.225,34.916,-17.770,2.565,0.177,82.787,359.581,359.697,190.187,"Curva 4.",27.18
299.12,5.744,3.740,-210.263,34.570,0.056,4.966,-1.000,1.000,0.000,-0.274,-0.206,34.923,-18.056,1.119,0.321,82.278,359.573,359.626,190.857,"Curva 4.",27.20
299.14,6.435,3.741,-210.161,34.535,0.057,5.307,-1.000,1.000,0.000,-0.300,-0.206,34.939,-17.120,-0.140,0.716,81.759,359.574,359.509,191.526,"Curva 4.",27.22
299.16,7.127,3.742,-210.055,34.515,0.049,5.585,-1.000,1.000,0.000,-0.253,-0.211,34.962,-13.908,-0.460,1.119,81.224,359.576,359.733,192.194,"Curva 4.",27.24
299.18,7.817,3.742,-209.942,34.488,0.027,5.866,-1.000,1.000,0.000,-0.208,-0.228,34.982,-14.097,-1.179,0.935,80.689,359.584,359.746,192.861,"Curva 4.",27.26
299.20,8.506,3.742,-209.821,34.448,-0.006,6.181,-1.000,1.000,0.000,-0.211,-0.251,34.997,-15.851,-1.790,0.723,80.176,359.602,359.497,193.525,"Curva 4.",27.28
299.22,9.195,3.742,-209.697,34.417,-0.026,6.471,-1.000,1.000,0.000,-0.197,-0.259,35.018,-14.502,-1.074,1.051,79.678,359.620,359.611,194.189,"Curva 4.",27.30
299.24,9.884,3.742,-209.567,34.381,-0.027,6.749,-1.000,1.000,0.000,-0.174,-0.252,35.036,-13.988,-0.146,0.840,79.181,359.634,359.788,194.853,"Curva 4.",27.32
299.26,10.571,3.741,-209.428,34.326,-0.030,7.073,-1.000,1.000,0.000,-0.201,-0.246,35.046,-16.414,-0.278,0.475,78.689,359.649,359.532,195.513,"Curva 4.",27.34
299.28,11.257,3.741,-209.284,34.275,-0.028,7.394,-1.000,1.000,0.000,-0.222,-0.244,35.062,-16.252,-0.065,0.814,78.193,359.652,359.461,196.172,"Curva 4.",27.36
299.30,11.942,3.740,-209.135,34.233,-0.066,7.679,-1.000,1.000,0.000,-0.189,-0.252,35.082,-14.345,-2.025,0.971,77.670,359.700,359.496,196.830,"Curva 4.",27.38
299.32,12.625,3.737,-208.981,34.178,-0.221,7.973,-1.000,1.000,0.000,-0.168,-0.268,35.095,-14.865,-7.906,0.563,77.149,359.927,359.458,197.486,"Curva 4.",27.40
299.34,13.307,3.733,-208.821,34.139,-0.367,8.224,-1.000,1.000,0.000,-0.156,-0.196,35.117,-12.641,-7.362,1.026,76.713,0.280,359.548,198.139,"Curva 4.",27.42
299.36,13.988,3.727,-208.657,34.125,-0.461,8.413,-1.000,1.000,0.000,-0.157,-0.049,35.150,-9.289,-4.721,1.605,76.408,0.672,359.730,198.792,"Curva 4.",27.44
299.38,14.668,3.718,-208.484,34.112,-0.561,8.620,-1.000,1.000,0.000,-0.199,0.016,35.188,-10.145,-5.123,1.906,76.143,0.944,359.297,199.443,"Curva 4.",27.46
299.40,15.351,3.705,-208.311,34.080,-0.697,8.835,-1.000,1.000,0.000,-0.189,-0.098,35.213,-10.748,-6.885,1.226,75.776,0.979,359.249,200.096,"Curva 4.",27.48
299.42,16.033,3.688,-208.135,34.004,-0.782,9.056,-1.000,1.000,0.000,-0.079,-0.243,35.197,-11.582,-4.405,-0.797,75.221,0.880,359.412,200.749,"Curva 4.",27.50
299.44,16.712,3.671,-207.952,33.877,-0.812,9.342,-1.000,1.000,0.000,0.048,-0.339,35.150,-15.473,-1.772,-2.248,74.514,0.770,359.134,201.399,"Curva 4.",27.52
299.46,17.388,3.655,-207.762,33.751,-0.780,9.698,-1.000,1.000,0.000,0.110,-0.341,35.124,-18.888,1.233,-1.103,73.800,0.712,358.824,202.045,"Curva 4.",27.54
299.48,18.063,3.641,-207.566,33.631,-0.708,10.107,-1.000,1.000,0.000,0.052,-0.276,35.123,-21.389,3.142,0.109,73.196,0.704,358.860,202.689,"Curva 4.",27.56
299.50,18.734,3.628,-207.359,33.510,-0.610,10.564,-1.000,1.000,0.000,-0.133,-0.203,35.140,-23.689,4.470,0.952,72.726,0.668,358.956,203.329,"Curva 4.",27.58
299.52,19.404,3.617,-207.141,33.396,-0.505,11.015,-1.000,1.000,0.000,-0.338,-0.181,35.167,-23.285,4.774,1.373,72.304,0.540,358.773,203.966,"Curva 4.",27.60
299.54,20.073,3.607,-206.917,33.309,-0.419,11.380,-1.000,1.000,0.000,-0.391,-0.224,35.199,-18.794,3.942,1.527,71.782,0.331,358.836,204.603,"Curva 4.",27.62
299.56,20.741,3.597,-206.690,33.236,-0.372,11.670,-1.000,1.000,0.000,-0.281,-0.320,35.225,-14.959,2.096,1.263,71.118,0.093,359.034,205.238,"Curva 4.",27.64
299.58,21.406,3.589,-206.455,33.137,-0.330,11.992,-1.000,1.000,0.000,-0.189,-0.383,35.239,-16.875,1.782,0.702,70.424,359.920,358.908,205.871,"Curva 4.",27.66
299.60,22.068,3.583,-206.211,33.026,-0.269,12.349,-1.000,1.000,0.000,-0.184,-0.358,35.257,-18.706,2.591,0.944,69.813,359.862,358.579,206.499,"Curva 4.",27.68
299.62,22.729,3.580,-205.963,32.935,-0.184,12.689,-1.000,1.000,0.000,-0.229,-0.282,35.293,-17.623,3.883,1.779,69.310,359.848,358.836,207.127,"Curva 4.",27.70
299.64,23.388,3.577,-205.707,32.843,-0.092,13.017,-1.000,1.000,0.000,-0.297,-0.216,35.327,-17.033,4.295,1.662,68.867,359.807,358.981,207.752,"Curva 4.",27.72
299.66,24.043,3.576,-205.441,32.723,-0.041,13.364,-1.000,1.000,0.000,-0.375,-0.225,35.344,-18.358,2.110,0.818,68.402,359.715,358.624,208.373,"Curva 4.",27.74
299.68,24.699,3.575,-205.173,32.625,0.003,13.644,-1.000,0.804,0.000,-0.325,-0.267,35.361,-14.901,1.869,0.776,67.840,359.574,358.744,208.994,"Curva 4.",27.76
299.70,25.353,3.575,-204.902,32.527,0.065,13.884,-1.000,0.804,0.000,-0.188,-0.291,35.365,-12.974,2.866,0.151,67.198,359.428,359.098,209.615,"Curva 4.",27.78
299.72,26.002,3.576,-204.620,32.358,0.135,14.216,-1.000,0.804,0.000,-0.174,-0.292,35.342,-18.690,3.088,-1.116,66.575,359.315,358.665,210.229,"Curva 4.",27.80
299.74,26.647,3.580,-204.331,32.164,0.229,14.579,-1.000,0.804,0.000,-0.240,-0.272,35.313,-20.645,4.143,-1.444,66.018,359.199,358.407,210.840,"Curva 4.",27.82
299.76,27.291,3.586,-204.041,31.988,0.387,14.868,-1.000,0.700,0.000,-0.242,-0.224,35.276,-16.940,7.650,-1.836,65.471,359.014,358.977,211.450,"Curva 4.",27.84
299.78,27.930,3.595,-203.740,31.755,0.559,15.202,-1.000,0.700,0.000,-0.291,-0.229,35.209,-20.189,8.322,-3.285,64.899,358.726,358.962,212.054,"Curva 4.",27.86
299.80,28.562,3.606,-203.429,31.455,0.753,15.599,-1.000,0.601,0.000,-0.393,-0.282,35.115,-24.708,9.103,-4.637,64.276,358.330,358.352,212.651,"Curva 4.",27.88
299.82,29.193,3.622,-203.118,31.191,0.998,15.882,-1.000,0.494,0.000,-0.327,-0.327,35.013,-18.763,12.087,-5.031,63.562,357.843,358.909,213.248,"Curva 4.",27.90
299.84,29.818,3.643,-202.802,30.903,1.233,16.155,-1.000,0.494,0.000,-0.236,-0.365,34.890,-18.893,11.813,-6.043,62.795,357.381,359.312,213.839,"Curva 4.",27.92
299.86,30.430,3.668,-202.470,30.496,1.383,16.589,-1.000,0.186,0.000,-0.374,-0.379,34.739,-28.874,7.134,-7.446,62.089,357.110,358.488,214.416,"Curva 4.",27.94
299.88,31.036,3.697,-202.138,30.146,1.400,16.905,-1.000,0.186,0.000,-0.457,-0.333,34.587,-22.275,0.814,-7.732,61.486,357.143,358.813,214.988,"Curva 4.",27.96
299.90,31.637,3.727,-201.808,29.897,1.393,17.020,-1.000,0.186,0.000,-0.355,-0.136,34.428,-11.045,-0.087,-8.122,60.940,357.458,359.728,215.556,"Curva 4.",27.98
299.92,32.225,3.756,-201.466,29.597,1.212,17.194,-1.000,0.186,0.000,-0.401,0.029,34.248,-14.853,-8.912,-9.084,60.517,358.029,359.212,216.112,"Curva 4.",28.00
299.94,32.810,3.781,-201.125,29.338,0.981,17.274,-1.000,0.186,0.000,-0.398,0.168,34.057,-9.723,-11.498,-9.509,60.178,358.642,359.195,216.664,"Curva 4.",28.02
299.96,33.394,3.800,-200.789,29.159,0.749,17.221,-1.000,0.070,0.000,-0.230,0.194,33.872,-2.231,-11.457,-9.249,59.823,359.062,359.919,217.217,"Curva 4.",28.04
299.98,33.972,3.812,-200.445,28.909,0.516,17.251,-1.000,0.070,0.000,-0.139,0.076,33.668,-7.526,-11.563,-10.170,59.411,359.254,359.491,217.763,"Curva 4.",28.06
300.00,34.546,3.819,-200.099,28.636,0.373,17.359,-1.000,0.000,0.000,-0.044,-0.079,33.488,-11.562,-7.244,-8.993,58.853,359.228,358.959,218.305,"Curva 4.",28.08
300.02,35.118,3.824,-199.757,28.354,0.323,17.456,-1.000,0.000,0.000,0.156,-0.199,33.298,-11.548,-2.467,-9.408,58.117,359.098,359.310,218.848,"Curva 4.",28.10
300.04,35.680,3.829,-199.411,27.964,0.180,17.584,-1.000,0.000,0.000,0.307,-0.277,33.031,-15.840,-7.202,-13.076,57.310,359.202,359.310,4.987,"Curva 5.",28.12
300.06,36.228,3.832,-199.060,27.499,-0.040,17.731,-1.000,0.000,0.000,0.330,-0.228,32.717,-18.625,-11.358,-15.445,56.620,359.658,358.600,5.409,"Curva 5.",28.14
300.08,36.768,3.834,-198.710,27.052,-0.187,17.762,-1.000,0.000,0.000,0.293,0.029,32.361,-13.535,-7.771,-17.654,56.193,0.371,358.663,5.869,"Curva 5.",28.16
300.10,37.297,3.834,-198.361,26.632,-0.434,17.753,-1.000,0.000,0.000,0.160,0.325,32.007,-11.118,-13.013,-17.386,56.014,1.353,358.822,6.357,"Curva 5.",28.18
300.12,37.819,3.825,-198.011,26.284,-0.864,17.720,-1.000,0.000,0.000,-0.034,0.403,31.708,-8.066,-22.187,-14.480,56.063,2.289,359.177,6.869,"Curva 5.",28.20
300.14,38.337,3.806,-197.662,26.057,-1.305,17.629,-1.000,0.000,0.000,-0.152,0.348,31.485,-2.353,-22.671,-10.767,56.192,3.010,359.641,7.399,"Curva 5.",28.22
300.16,38.857,3.777,-197.317,25.918,-1.616,17.624,-1.000,0.000,0.000,-0.263,0.270,31.382,-3.867,-15.851,-4.987,56.272,3.439,0.792,7.943,"Curva 5.",28.24
300.18,39.377,3.741,-196.971,25.763,-1.884,17.683,-1.000,0.000,0.000,-0.364,0.073,31.302,-7.277,-13.415,-3.961,56.207,3.561,2.035,8.500,"Curva 5.",28.26
300.20,39.889,3.701,-196.614,25.623,-1.948,17.762,-1.000,0.000,0.000,-0.372,-0.018,31.236,-7.261,-3.237,-3.407,55.953,3.525,1.482,9.071,"Curva 5.",28.28
300.22,40.396,3.657,-196.254,25.374,-2.083,17.859,-1.000,0.000,0.000,-0.292,-0.302,31.096,-11.081,-7.125,-7.076,55.398,3.282,0.177,9.650,"Curva 5.",28.30
300.24,40.905,3.613,-195.903,25.101,-2.040,17.869,-1.000,0.000,0.000,0.006,-0.511,30.875,-8.315,1.678,-10.896,54.534,2.841,0.494,10.229,"Curva 5.",28.32
300.26,41.415,3.574,-195.557,24.913,-1.860,17.936,-1.000,0.000,0.000,0.407,-0.466,30.748,-8.041,8.986,-5.996,53.462,2.623,1.742,10.807,"Curva 5.",28.34
300.28,41.904,3.539,-195.202,24.394,-1.912,18.040,-1.000,0.000,0.000,0.615,-0.295,30.393,-19.997,-3.206,-17.182,52.346,3.068,0.888,11.383,"Curva 5.",28.36
300.30,42.378,3.508,-194.844,23.725,-1.886,18.173,-1.000,0.000,0.000,0.551,0.078,29.940,-26.043,0.050,-22.066,51.493,3.767,0.368,11.954,"Curva 5.",28.38
300.32,42.845,3.476,-194.492,23.163,-1.896,18.202,-1.000,0.000,0.000,0.479,0.390,29.513,-18.880,-1.702,-20.837,50.925,4.461,1.351,12.519,"Curva 5.",28.40
300.34,43.301,3.436,-194.134,22.678,-2.272,18.293,-1.000,0.000,0.000,0.341,0.281,29.221,-19.588,-19.470,-14.100,50.458,5.033,1.904,13.084,"Curva 5.",28.42
300.36,43.750,3.387,-193.771,22.313,-2.629,18.421,-1.000,0.000,0.000,0.250,0.066,29.052,-17.315,-18.070,-8.131,49.967,5.340,2.069,13.652,"Curva 5.",28.44
300.38,44.200,3.330,-193.409,22.162,-2.844,18.460,-1.000,0.000,0.000,0.429,-0.179,28.979,-6.935,-10.788,-3.441,49.338,5.319,2.834,14.221,"Curva 5.",28.46
300.40,44.644,3.268,-193.042,21.979,-3.013,18.550,-1.000,0.000,0.000,0.642,-0.427,28.907,-9.804,-8.376,-3.109,48.521,5.193,2.508,14.792,"Curva 5.",28.48
300.42,45.083,3.205,-192.670,21.809,-3.072,18.718,-1.000,0.000,0.000,0.900,-0.547,28.884,-12.015,-2.624,-0.346,47.537,5.070,1.645,15.365,"Curva 5.",28.50
300.44,45.523,3.147,-192.302,21.521,-2.966,18.850,-1.000,0.000,0.000,1.172,-0.437,28.735,-14.550,5.253,-6.305,46.407,5.138,2.054,15.934,"Curva 5.",28.52
300.46,45.950,3.095,-191.933,21.026,-2.737,18.955,-1.000,0.000,0.000,1.285,-0.090,28.412,-20.657,10.954,-14.929,45.358,5.455,2.396,16.496,"Curva 5.",28.54
300.48,46.358,3.046,-191.554,20.358,-2.611,19.102,-1.000,0.000,0.000,1.161,0.227,28.013,-28.887,5.173,-18.708,44.453,5.874,1.492,17.051,"Curva 5.",28.56
300.50,46.756,2.998,-191.175,19.694,-2.549,19.238,-1.000,0.000,0.000,1.000,0.413,27.628,-28.679,1.854,-18.182,43.610,6.197,1.364,17.600,"Curva 5.",28.58
300.52,47.148,2.949,-190.797,19.147,-2.514,19.344,-1.000,0.000,0.000,0.963,0.439,27.314,-23.678,0.996,-14.755,42.715,6.274,2.103,18.145,"Curva 5.",28.60
300.54,47.528,2.895,-190.412,18.658,-2.624,19.503,-1.000,0.000,0.000,0.972,0.246,27.099,-23.744,-5.829,-9.737,41.686,6.143,1.838,18.687,"Curva 5.",28.62
300.56,47.899,2.838,-190.023,18.209,-2.731,19.659,-1.000,0.000,0.000,1.103,0.007,26.912,-22.284,-5.666,-8.033,40.448,5.895,1.349,19.228,"Curva 5.",28.64
300.58,48.270,2.781,-189.638,17.869,-2.758,19.752,-1.000,0.000,0.000,1.435,-0.162,26.739,-16.195,-1.528,-6.887,39.036,5.674,1.884,19.765,"Curva 5.",28.66
300.60,48.632,2.725,-189.249,17.505,-2.765,19.812,-1.000,0.000,0.000,1.777,-0.262,26.521,-16.263,-0.645,-8.665,37.592,5.553,1.990,20.299,"Curva 5.",28.68
300.62,48.980,2.670,-188.856,17.064,-2.732,19.878,-1.000,0.000,0.000,2.016,-0.233,26.262,-19.751,1.086,-10.465,36.220,5.554,1.211,20.826,"Curva 5.",28.70
300.64,49.321,2.618,-188.464,16.633,-2.653,19.939,-1.000,0.000,0.000,2.203,-0.146,26.007,-19.361,3.320,-10.193,34.961,5.630,1.126,21.348,"Curva 5.",28.72
300.66,49.658,2.568,-188.074,16.261,-2.534,19.943,-1.000,0.000,0.000,2.361,-0.031,25.748,-15.356,5.391,-10.778,33.930,5.746,1.827,21.865,"Curva 5.",28.74
